EmpID,FirstName,LastName,StartDate,ExitDate,EmployeeStatus,EmployeeType,EmployeeClassificationType,DepartmentType,DOB,JobFunctionDescription,GenderCode,Education,Age,Experience,Salary,Attrition
3569,Beatrice,Chace,2019+AC0-02+AC0-09,2020+AC0-08+AC0-28,Active,Part+AC0-Time,Temporary,Production       ,1995+AC0-07+AC0-19,Supervisor,Female,Master's,30,6,43500,Yes
3570,Adrienne J,Homberger,2019+AC0-04+AC0-19,2021+AC0-10+AC0-26,Voluntarily Terminated,Full+AC0-Time,Temporary,Production       ,1974+AC0-11+AC0-23,Engineer,Female,Master's,50,6,55500,Yes
3571,Marilyn,Linares,2022+AC0-07+AC0-07,2023+AC0-07+AC0-17,Voluntarily Terminated,Part+AC0-Time,Full+AC0-Time,Production       ,1947+AC0-08+AC0-29,Engineer,Female,PhD,77,3,58500,Yes
3572,Timothy,Sullivan,2019+AC0-03+AC0-12,2020+AC0-05+AC0-19,Active,Contract,Part+AC0-Time,Production       ,1994+AC0-06+AC0-07,Engineer,Male,Master's,31,6,55500,Yes
3573,Jennifer,Medeiros,2020+AC0-03+AC0-09,2021+AC0-10+AC0-17,Active,Contract,Full+AC0-Time,Production       ,1983+AC0-10+AC0-26,Driller,Female,PhD,41,5,49500,Yes
3574,Anna,Von Massenbach,2021+AC0-05+AC0-18,2022+AC0-01+AC0-04,Future Start,Contract,Full+AC0-Time,Production       ,1951+AC0-05+AC0-06,Laborer,Female,High School,74,4,30000,Yes
3575,George,Johnson,2021+AC0-04+AC0-28,2022+AC0-01+AC0-18,Voluntarily Terminated,Part+AC0-Time,Temporary,Production       ,1987+AC0-03+AC0-05,Groundman,Male,High School,38,4,26000,Yes
3576,Angela,Erilus,2021+AC0-07+AC0-21,2023+AC0-04+AC0-26,Active,Full+AC0-Time,Full+AC0-Time,Production       ,1992+AC0-04+AC0-26,Project Manager,Female,High School,33,4,36000,Yes
3577,Miguel,Estremera,2019+AC0-09+AC0-15,,Active,Part+AC0-Time,Temporary,Production       ,1957+AC0-05+AC0-30,Tower Hand,Male,High School,68,5,27500,No
3578,Clinton,Owad,2019+AC0-05+AC0-04,,Active,Full+AC0-Time,Temporary,Production       ,1957+AC0-05+AC0-30,Technician,Male,High School,68,6,29000,No
3579,Constance,Sloan,2021+AC0-05+AC0-20,,Active,Full+AC0-Time,Part+AC0-Time,Production       ,1946+AC0-11+AC0-15,Laborer,Female,Master's,78,4,45000,No
3580,Davion,Sanchez,2019+AC0-12+AC0-16,,Active,Full+AC0-Time,Full+AC0-Time,Production       ,1942+AC0-04+AC0-21,Foreman,Male,Bachelor's,83,5,33000,No
3581,Ross,Strickland,2020+AC0-11+AC0-20,2023+AC0-05+AC0-01,Active,Full+AC0-Time,Part+AC0-Time,Production       ,1943+AC0-03+AC0-08,Foreman,Male,High School,82,4,26000,Yes
3582,Augustus,Drake,2020+AC0-08+AC0-19,2022+AC0-05+AC0-04,Active,Part+AC0-Time,Part+AC0-Time,Production       ,1968+AC0-08+AC0-09,Laborer,Male,High School,56,4,30000,Yes
3583,Gracelyn,Huynh,2021+AC0-04+AC0-28,2022+AC0-04+AC0-18,Active,Full+AC0-Time,Temporary,Production       ,1958+AC0-11+AC0-20,Construction Manager,Female,PhD,66,4,64800,Yes
3584,Orlando,Armstrong,2020+AC0-08+AC0-14,,Active,Contract,Full+AC0-Time,Production       ,1987+AC0-11+AC0-07,Lineman,Female,Bachelor's,37,4,31200,No
3585,Edward,Everett,2021+AC0-12+AC0-22,,Active,Full+AC0-Time,Full+AC0-Time,Production       ,1992+AC0-07+AC0-16,Laborer,Female,High School,33,3,28500,No
3586,Jaqueline,Terrell,2019+AC0-02+AC0-01,2019+AC0-02+AC0-10,Active,Part+AC0-Time,Full+AC0-Time,Production       ,2000+AC0-12+AC0-27,Manager,Female,Master's,24,6,58500,Yes
3587,Quinn,Mccullough,2021+AC0-05+AC0-10,2021+AC0-12+AC0-17,Active,Full+AC0-Time,Temporary,Production       ,1977+AC0-12+AC0-25,Administrative,Male,Bachelor's,47,4,31200,Yes
3588,Selena,Greer,2019+AC0-06+AC0-25,2019+AC0-08+AC0-15,Active,Full+AC0-Time,Full+AC0-Time,Production       ,1972+AC0-03+AC0-08,Mechanic,Male,PhD,53,6,52200,Yes
3589,Giovani,Roy,2019+AC0-04+AC0-25,,Active,Contract,Temporary,Production       ,1951+AC0-08+AC0-02,Laborer,Male,Bachelor's,74,6,39600,No
3590,Dominik,Mullen,2021+AC0-02+AC0-25,2022+AC0-10+AC0-13,Future Start,Part+AC0-Time,Full+AC0-Time,Production       ,1995+AC0-05+AC0-31,Laborer,Male,Master's,30,4,45000,Yes
3591,Abdullah,Ellison,2021+AC0-11+AC0-23,2023+AC0-05+AC0-29,Future Start,Contract,Part+AC0-Time,Production       ,1998+AC0-11+AC0-14,Supervisor,Female,High School,26,3,24500,Yes
3592,Andre,Guzman,2021+AC0-10+AC0-05,2022+AC0-06+AC0-18,Future Start,Contract,Full+AC0-Time,Production       ,1998+AC0-12+AC0-23,Technician,Male,High School,26,3,24500,Yes
3593,Brayden,Malone,2020+AC0-05+AC0-30,,Active,Contract,Full+AC0-Time,Production       ,1949+AC0-11+AC0-11,Foreman,Male,Master's,75,5,41250,No
3594,Maribel,Morrison,2018+AC0-12+AC0-11,,Active,Part+AC0-Time,Part+AC0-Time,Production       ,1968+AC0-03+AC0-14,Technician,Male,Master's,57,6,43500,No
3595,Fisher,Stafford,2020+AC0-09+AC0-22,2022+AC0-09+AC0-14,Active,Contract,Temporary,Production       ,1952+AC0-03+AC0-02,Technician,Male,Bachelor's,73,4,31200,Yes
3596,Kellen,Medina,2019+AC0-07+AC0-28,,Active,Part+AC0-Time,Full+AC0-Time,Production       ,1982+AC0-07+AC0-19,Technician,Male,High School,43,6,29000,No
3597,Brenton,Monroe,2020+AC0-06+AC0-06,2021+AC0-04+AC0-14,Future Start,Contract,Part+AC0-Time,Production       ,1986+AC0-10+AC0-31,Foreman,Female,Bachelor's,38,5,33000,Yes
3598,Derick,Rocha,2018+AC0-09+AC0-28,2023+AC0-08+AC0-05,Voluntarily Terminated,Part+AC0-Time,Full+AC0-Time,Production       ,1950+AC0-10+AC0-06,Supervisor,Female,Bachelor's,74,6,34800,Yes
3599,Elaine,Weeks,2020+AC0-04+AC0-12,,Active,Part+AC0-Time,Temporary,Production       ,1950+AC0-03+AC0-31,Technician,Female,Bachelor's,75,5,33000,No
3600,Marely,Dixon,2022+AC0-11+AC0-01,,Active,Contract,Temporary,Production       ,1949+AC0-10+AC0-07,Technician,Female,Bachelor's,75,2,27600,No
3601,Keagan,Henson,2022+AC0-11+AC0-21,,Active,Part+AC0-Time,Full+AC0-Time,Production       ,1966+AC0-07+AC0-22,Billing,Female,High School,59,2,23000,No
3602,Helena,Davenport,2021+AC0-04+AC0-11,2023+AC0-05+AC0-24,Voluntarily Terminated,Full+AC0-Time,Part+AC0-Time,Production       ,1994+AC0-10+AC0-12,Engineer,Female,Master's,30,4,51000,Yes
3603,Houston,Aguirre,2018+AC0-11+AC0-29,2019+AC0-02+AC0-21,Voluntarily Terminated,Full+AC0-Time,Part+AC0-Time,Production       ,1977+AC0-02+AC0-15,Technician,Female,PhD,48,6,52200,Yes
3604,Kane,Owen,2019+AC0-01+AC0-16,2022+AC0-08+AC0-31,Active,Part+AC0-Time,Full+AC0-Time,Production       ,1948+AC0-03+AC0-09,Foreman,Female,PhD,77,6,52200,Yes
3605,Emerson,Pitts,2019+AC0-09+AC0-18,,Active,Contract,Temporary,Production       ,1943+AC0-08+AC0-25,Technician,Male,PhD,81,5,49500,No
3606,Clarissa,Winters,2019+AC0-08+AC0-01,2023+AC0-01+AC0-20,Voluntarily Terminated,Part+AC0-Time,Full+AC0-Time,Production       ,1965+AC0-03+AC0-13,Engineer,Male,High School,60,6,37000,Yes
3607,Frankie,Atkins,2019+AC0-06+AC0-18,2021+AC0-04+AC0-14,Active,Full+AC0-Time,Full+AC0-Time,Production       ,1976+AC0-08+AC0-03,Coordinator,Male,PhD,49,6,52200,Yes
3608,Ally,Zhang,2019+AC0-02+AC0-13,,Active,Full+AC0-Time,Part+AC0-Time,Production       ,1979+AC0-07+AC0-06,Technician,Male,Bachelor's,46,6,34800,No
3609,Kayleigh,Harmon,2021+AC0-06+AC0-02,,Active,Contract,Full+AC0-Time,Production       ,1993+AC0-06+AC0-09,Welder,Female,Master's,32,4,39000,No
3610,Kayley,Myers,2018+AC0-10+AC0-11,,Active,Part+AC0-Time,Full+AC0-Time,Production       ,1973+AC0-04+AC0-07,Laborer,Female,Master's,52,6,49500,No
3611,Rowan,Cobb,2021+AC0-03+AC0-09,,Active,Contract,Full+AC0-Time,Production       ,1952+AC0-01+AC0-20,Technician,Female,PhD,73,4,46800,No
3612,Edward,Mann,2022+AC0-01+AC0-23,,Active,Contract,Part+AC0-Time,Production       ,1984+AC0-12+AC0-25,Technician,Male,Bachelor's,40,3,29400,No
3613,Amirah,Johnson,2019+AC0-02+AC0-24,,Active,Contract,Part+AC0-Time,Production       ,1973+AC0-06+AC0-14,Laborer,Male,High School,52,6,33000,No
3614,Bridget,Deleon,2020+AC0-01+AC0-08,2021+AC0-07+AC0-02,Active,Contract,Temporary,Production       ,1973+AC0-08+AC0-31,Field Project Manager,Male,High School,51,5,37500,Yes
3615,Martin,Weber,2021+AC0-05+AC0-13,2022+AC0-09+AC0-22,Future Start,Full+AC0-Time,Part+AC0-Time,Production       ,1986+AC0-05+AC0-14,Manager,Male,High School,39,4,36000,Yes
3616,Ruben,Lewis,2022+AC0-02+AC0-12,,Active,Contract,Full+AC0-Time,Production       ,1981+AC0-03+AC0-24,Laborer,Female,High School,44,3,28500,No
3617,Bailey,Collier,2023+AC0-02+AC0-01,,Active,Full+AC0-Time,Full+AC0-Time,Production       ,1961+AC0-02+AC0-18,Splicer,Female,Bachelor's,64,2,27600,No
3618,Charlee,Roth,2023+AC0-02+AC0-04,,Active,Part+AC0-Time,Temporary,Production       ,1944+AC0-05+AC0-05,Splicer,Male,Bachelor's,81,2,27600,No
3619,Karissa,Bowers,2023+AC0-03+AC0-23,2023+AC0-05+AC0-01,Active,Full+AC0-Time,Full+AC0-Time,Production       ,1984+AC0-03+AC0-17,Technician,Male,High School,41,2,23000,Yes
3620,Noel,Ramirez,2023+AC0-03+AC0-22,2023+AC0-07+AC0-14,Active,Part+AC0-Time,Temporary,Production       ,1994+AC0-10+AC0-12,Specialist,Male,Master's,30,2,34500,Yes
3621,Victoria,Franco,2018+AC0-11+AC0-28,,Active,Contract,Full+AC0-Time,Production       ,1997+AC0-09+AC0-09,Laborer,Male,Master's,27,6,49500,No
3622,Danika,Fleming,2020+AC0-07+AC0-09,2021+AC0-07+AC0-10,Active,Part+AC0-Time,Temporary,Production       ,1995+AC0-10+AC0-16,Laborer,Female,Bachelor's,29,5,37800,Yes
3623,Jocelyn,Kline,2019+AC0-02+AC0-11,,Active,Part+AC0-Time,Full+AC0-Time,Production       ,1958+AC0-04+AC0-25,Engineer,Female,Bachelor's,67,6,44400,No
3624,Cesar,Higgins,2020+AC0-01+AC0-09,,Active,Part+AC0-Time,Part+AC0-Time,Production       ,1996+AC0-02+AC0-04,Engineer,Female,High School,29,5,35500,No
3625,Gabriel,Dodson,2021+AC0-11+AC0-11,2022+AC0-07+AC0-31,Voluntarily Terminated,Contract,Part+AC0-Time,Production       ,1975+AC0-12+AC0-14,Engineer,Female,Master's,49,3,48750,Yes
3626,Raphael,Sandoval,2021+AC0-05+AC0-15,,Active,Full+AC0-Time,Temporary,Production       ,1993+AC0-10+AC0-28,Foreman,Female,PhD,31,4,46800,No
3627,Ruth,Harrell,2019+AC0-08+AC0-21,2022+AC0-10+AC0-28,Voluntarily Terminated,Contract,Full+AC0-Time,Production       ,1967+AC0-02+AC0-23,Supervisor,Female,Master's,58,5,41250,Yes
3628,Peyton,Barber,2020+AC0-09+AC0-18,,Active,Contract,Part+AC0-Time,Production       ,1946+AC0-01+AC0-27,Technician,Female,Bachelor's,79,4,31200,No
3629,Reginald,Lowery,2022+AC0-08+AC0-27,2022+AC0-12+AC0-03,Voluntarily Terminated,Contract,Full+AC0-Time,Production       ,1983+AC0-11+AC0-26,Laborer,Male,High School,41,2,27000,Yes
3630,Stephanie,Briggs,2019+AC0-02+AC0-23,,Active,Contract,Full+AC0-Time,Production       ,1965+AC0-05+AC0-07,Laborer,Male,PhD,60,6,59400,No
3631,Shaniya,Becker,2022+AC0-08+AC0-08,2022+AC0-10+AC0-25,Active,Contract,Full+AC0-Time,Production       ,1947+AC0-04+AC0-28,Apprentice,Male,PhD,78,2,41400,Yes
3632,Ryan,Oconnell,2022+AC0-09+AC0-24,2022+AC0-10+AC0-24,Active,Contract,Full+AC0-Time,Production       ,1945+AC0-10+AC0-03,Foreman,Male,Bachelor's,79,2,27600,Yes
3633,Emma,Ware,2022+AC0-03+AC0-21,,Active,Contract,Temporary,Production       ,1987+AC0-03+AC0-24,Laborer,Female,Bachelor's,38,3,34200,No
3634,Keyon,Haley,2023+AC0-06+AC0-23,2023+AC0-07+AC0-26,Active,Part+AC0-Time,Full+AC0-Time,Production       ,1962+AC0-04+AC0-26,Supervisor,Female,Master's,63,2,34500,Yes
3635,Kylee,Bates,2020+AC0-10+AC0-26,,Active,Part+AC0-Time,Part+AC0-Time,Production       ,1978+AC0-03+AC0-12,Runner,Female,PhD,47,4,46800,No
3636,Marc,Chandler,2020+AC0-01+AC0-29,,Active,Contract,Temporary,Production       ,1982+AC0-03+AC0-13,Supervisor,Male,Master's,43,5,41250,No
3637,Abdullah,Pruitt,2022+AC0-04+AC0-23,,Active,Full+AC0-Time,Full+AC0-Time,Production       ,1995+AC0-04+AC0-17,Engineer,Male,High School,30,3,32500,No
3638,Shamar,Roth,2023+AC0-06+AC0-15,,Active,Full+AC0-Time,Part+AC0-Time,Production       ,1978+AC0-12+AC0-10,Inspector,Male,Master's,46,2,34500,No
3639,Jaylen,Acosta,2019+AC0-09+AC0-19,2020+AC0-04+AC0-14,Future Start,Contract,Full+AC0-Time,Production       ,1966+AC0-01+AC0-08,Runner,Female,High School,59,5,27500,Yes
3640,Kale,House,2023+AC0-01+AC0-07,,Active,Contract,Temporary,Production       ,2000+AC0-09+AC0-21,Foreman,Female,PhD,24,2,41400,No
3641,Kiersten,Ellis,2020+AC0-02+AC0-07,2021+AC0-05+AC0-01,Future Start,Contract,Full+AC0-Time,Production       ,1971+AC0-01+AC0-15,Operator,Male,Bachelor's,54,5,33000,Yes
3642,Karissa,Carrillo,2020+AC0-04+AC0-29,2021+AC0-11+AC0-12,Future Start,Contract,Full+AC0-Time,Production       ,1978+AC0-05+AC0-31,Laborer,Male,PhD,47,5,56700,Yes
3643,Issac,Whitehead,2020+AC0-04+AC0-16,,Active,Full+AC0-Time,Full+AC0-Time,Production       ,1961+AC0-03+AC0-22,Laborer,Male,PhD,64,5,56700,No
3644,Madisyn,Andrews,2022+AC0-06+AC0-16,,Active,Part+AC0-Time,Full+AC0-Time,Production       ,1986+AC0-06+AC0-24,Laborer,Male,PhD,39,3,51300,No
3645,Madyson,Rhodes,2019+AC0-07+AC0-22,,Active,Part+AC0-Time,Full+AC0-Time,Production       ,1977+AC0-09+AC0-16,Technician,Male,High School,47,6,29000,No
3646,Brenton,Rodriguez,2023+AC0-04+AC0-22,,Active,Part+AC0-Time,Full+AC0-Time,Production       ,1968+AC0-01+AC0-01,Splicer,Female,Master's,57,2,34500,No
3647,Nathen,Arias,2020+AC0-12+AC0-28,2021+AC0-01+AC0-30,Voluntarily Terminated,Part+AC0-Time,Part+AC0-Time,Production       ,1966+AC0-07+AC0-24,Engineer,Female,Master's,59,4,51000,Yes
3648,Keyon,Hensley,2022+AC0-02+AC0-23,,Active,Contract,Full+AC0-Time,Production       ,1948+AC0-06+AC0-27,Lineman,Female,High School,77,3,24500,No
3649,Elisha,Ruiz,2022+AC0-08+AC0-13,,Active,Contract,Part+AC0-Time,Production       ,1968+AC0-06+AC0-06,Technician,Female,High School,57,2,23000,No
3650,Amirah,Stanley,2019+AC0-10+AC0-03,2022+AC0-02+AC0-28,Voluntarily Terminated,Full+AC0-Time,Part+AC0-Time,Production       ,1991+AC0-12+AC0-25,Laborer,Female,Master's,33,5,47250,Yes
3651,Jeremy,Meyer,2019+AC0-10+AC0-14,,Active,Full+AC0-Time,Full+AC0-Time,Production       ,1991+AC0-01+AC0-19,Lineman,Female,PhD,34,5,49500,No
3652,Owen,Dillon,2019+AC0-08+AC0-30,2022+AC0-08+AC0-27,Voluntarily Terminated,Part+AC0-Time,Part+AC0-Time,Production       ,1946+AC0-08+AC0-16,Supervisor,Male,High School,78,5,27500,Yes
3653,Bridget,Bray,2021+AC0-02+AC0-04,2023+AC0-07+AC0-30,Voluntarily Terminated,Contract,Part+AC0-Time,Production       ,1995+AC0-06+AC0-29,Foreman,Male,High School,30,4,26000,Yes
3654,Cassius,Gates,2022+AC0-11+AC0-23,,Active,Part+AC0-Time,Part+AC0-Time,Production       ,1995+AC0-03+AC0-30,Lineman,Male,Master's,30,2,34500,No
3655,Martha,Kemp,2023+AC0-02+AC0-25,,Active,Part+AC0-Time,Full+AC0-Time,Production       ,1998+AC0-10+AC0-20,Engineer,Male,Master's,26,2,46500,No
3656,Francesca,Mcmahon,2019+AC0-12+AC0-15,,Active,Part+AC0-Time,Part+AC0-Time,Production       ,2001+AC0-04+AC0-14,Laborer,Male,Bachelor's,24,5,37800,No
3657,Lorelei,Walls,2021+AC0-08+AC0-29,,Active,Part+AC0-Time,Full+AC0-Time,Production       ,1992+AC0-03+AC0-04,Flagger,Female,Master's,33,3,36750,No
3658,Emery,Gillespie,2022+AC0-11+AC0-04,2023+AC0-07+AC0-07,Active,Part+AC0-Time,Temporary,Production       ,1966+AC0-11+AC0-25,Technician,Female,Master's,58,2,34500,Yes
3659,Kaylee,Baldwin,2019+AC0-10+AC0-02,2019+AC0-10+AC0-13,Active,Full+AC0-Time,Part+AC0-Time,Production       ,1989+AC0-10+AC0-30,Engineer,Male,Bachelor's,35,5,42600,Yes
3660,Aron,Hester,2019+AC0-05+AC0-24,,Active,Full+AC0-Time,Full+AC0-Time,Production       ,1974+AC0-06+AC0-21,Supervisor,Male,PhD,51,6,52200,No
3661,Reagan,Brennan,2022+AC0-02+AC0-28,2022+AC0-09+AC0-05,Active,Contract,Temporary,Production       ,1952+AC0-05+AC0-22,Vp,Male,Bachelor's,73,3,29400,Yes
3662,Hugh,Berry,2023+AC0-06+AC0-13,,Active,Full+AC0-Time,Temporary,Production       ,1973+AC0-04+AC0-18,Laborer,Male,High School,52,2,27000,No
3663,Brandon,Anderson,2019+AC0-10+AC0-07,2022+AC0-01+AC0-22,Future Start,Part+AC0-Time,Full+AC0-Time,Production       ,1977+AC0-11+AC0-23,Foreman,Female,Master's,47,5,41250,Yes
3664,Diana,Garza,2020+AC0-10+AC0-06,2022+AC0-01+AC0-12,Future Start,Full+AC0-Time,Part+AC0-Time,Production       ,1956+AC0-08+AC0-15,Locator,Female,PhD,68,4,46800,Yes
3665,Dalton,Bowen,2019+AC0-11+AC0-22,,Active,Full+AC0-Time,Temporary,Production       ,1985+AC0-03+AC0-30,Field Technician,Male,High School,40,5,27500,No
3666,Davin,Peters,2022+AC0-04+AC0-29,2023+AC0-01+AC0-21,Active,Full+AC0-Time,Full+AC0-Time,Production       ,1956+AC0-05+AC0-19,Laborer,Male,Master's,69,3,42750,Yes
3667,Leyla,Warren,2022+AC0-12+AC0-11,2023+AC0-04+AC0-28,Active,Part+AC0-Time,Temporary,Production       ,1998+AC0-08+AC0-23,Technician,Male,PhD,26,2,41400,Yes
3668,Victoria,Allen,2023+AC0-08+AC0-06,2023+AC0-08+AC0-06,Active,Full+AC0-Time,Full+AC0-Time,Production       ,1996+AC0-05+AC0-24,Operator,Male,PhD,29,1,38700,Yes
3669,Tyler,Hines,2020+AC0-03+AC0-28,2023+AC0-03+AC0-12,Voluntarily Terminated,Contract,Temporary,Production       ,1967+AC0-01+AC0-16,Clerk,Male,PhD,58,5,56700,Yes
3670,Sandra,Atkinson,2022+AC0-08+AC0-11,2023+AC0-03+AC0-27,Active,Full+AC0-Time,Full+AC0-Time,Production       ,1969+AC0-01+AC0-17,Engineer,Female,PhD,56,2,55800,Yes
3671,Simone,Hayes,2023+AC0-01+AC0-26,2023+AC0-06+AC0-19,Voluntarily Terminated,Part+AC0-Time,Temporary,Production       ,1989+AC0-12+AC0-29,Splicer,Female,High School,35,2,23000,Yes
3672,Rhett,Valenzuela,2019+AC0-01+AC0-14,,Active,Part+AC0-Time,Full+AC0-Time,Production       ,1991+AC0-02+AC0-24,Foreman,Female,High School,34,6,29000,No
3673,Lane,Zuniga,2022+AC0-06+AC0-11,2023+AC0-01+AC0-10,Voluntarily Terminated,Full+AC0-Time,Temporary,Production       ,1973+AC0-02+AC0-19,Manager,Female,PhD,52,3,62100,Yes
3674,Isabelle,Shields,2020+AC0-06+AC0-25,2022+AC0-03+AC0-02,Voluntarily Terminated,Part+AC0-Time,Part+AC0-Time,Production       ,1996+AC0-05+AC0-01,Engineer,Female,PhD,29,5,63900,Yes
3675,Mario,Mays,2020+AC0-06+AC0-08,2022+AC0-12+AC0-29,Active,Full+AC0-Time,Full+AC0-Time,Production       ,1952+AC0-08+AC0-28,Technician,Female,Bachelor's,72,5,33000,Yes
3676,Leah,Robinson,2018+AC0-08+AC0-29,,Active,Contract,Part+AC0-Time,Production       ,1993+AC0-11+AC0-29,Associate,Male,High School,31,6,29000,No
3677,Dayami,Bailey,2022+AC0-10+AC0-01,,Active,Full+AC0-Time,Full+AC0-Time,Production       ,1960+AC0-02+AC0-04,Supervisor,Male,Bachelor's,65,2,27600,No
3678,Ramon,Fleming,2021+AC0-07+AC0-22,,Active,Full+AC0-Time,Full+AC0-Time,Production       ,1999+AC0-05+AC0-24,Drafter,Male,High School,26,4,26000,No
3679,Pedro,Harrison,2019+AC0-12+AC0-14,,Active,Full+AC0-Time,Full+AC0-Time,Production       ,1989+AC0-07+AC0-16,Engineer,Male,Master's,36,5,53250,No
3680,Harrison,Hudson,2020+AC0-03+AC0-27,,Active,Part+AC0-Time,Full+AC0-Time,Production       ,1985+AC0-09+AC0-14,Operator,Female,Bachelor's,39,5,33000,No
3681,Taniya,Lane,2021+AC0-11+AC0-25,,Active,Part+AC0-Time,Temporary,Production       ,1976+AC0-03+AC0-17,Project Manager,Female,Bachelor's,49,3,41400,No
3682,Rene,Wallace,2023+AC0-07+AC0-08,,Active,Full+AC0-Time,Temporary,Production       ,1943+AC0-04+AC0-28,Technician,Female,High School,82,2,23000,No
3683,Kai,Gaines,2021+AC0-11+AC0-02,2021+AC0-12+AC0-11,Active,Part+AC0-Time,Temporary,Production       ,1956+AC0-01+AC0-06,Administration,Male,Master's,69,3,36750,Yes
3684,Noelle,Levy,2019+AC0-12+AC0-01,2022+AC0-12+AC0-25,Active,Contract,Part+AC0-Time,Production       ,1954+AC0-08+AC0-03,Technician,Male,High School,71,5,27500,Yes
3685,Kylie,Jimenez,2022+AC0-08+AC0-16,2022+AC0-11+AC0-10,Active,Full+AC0-Time,Full+AC0-Time,Production       ,1986+AC0-06+AC0-22,Coordinator,Male,Bachelor's,39,2,27600,Yes
3686,Carly,Figueroa,2021+AC0-04+AC0-25,2022+AC0-12+AC0-12,Future Start,Part+AC0-Time,Full+AC0-Time,Production       ,1998+AC0-04+AC0-20,Director,Male,Master's,27,4,39000,Yes
3687,Bria,Mcpherson,2019+AC0-05+AC0-17,,Active,Part+AC0-Time,Temporary,Production       ,1944+AC0-08+AC0-20,Supervisor,Female,PhD,80,6,52200,No
3688,Brynn,Harding,2019+AC0-05+AC0-04,2021+AC0-08+AC0-03,Future Start,Contract,Full+AC0-Time,Production       ,1951+AC0-09+AC0-19,Manager,Female,Master's,73,6,58500,Yes
3689,Rashad,Wells,2021+AC0-07+AC0-16,,Active,Contract,Temporary,Production       ,1960+AC0-12+AC0-29,Laborer,Male,Master's,64,4,45000,No
3690,Jaylene,Deleon,2020+AC0-08+AC0-04,2021+AC0-02+AC0-27,Active,Part+AC0-Time,Temporary,Production       ,1950+AC0-11+AC0-14,Laborer,Male,Master's,74,5,47250,Yes
3691,Chace,Church,2020+AC0-11+AC0-23,,Active,Part+AC0-Time,Full+AC0-Time,Production       ,1993+AC0-01+AC0-03,Manager,Male,PhD,32,4,64800,No
3692,Zayne,Hunter,2019+AC0-11+AC0-11,,Active,Full+AC0-Time,Part+AC0-Time,Production       ,1979+AC0-12+AC0-15,Lineman,Male,Master's,45,5,41250,No
3693,Amya,Vega,2019+AC0-05+AC0-20,2020+AC0-08+AC0-30,Active,Part+AC0-Time,Temporary,Production       ,1977+AC0-08+AC0-01,Field Project Manager,Female,PhD,48,6,70200,Yes
3694,Nickolas,West,2019+AC0-11+AC0-05,2022+AC0-04+AC0-16,Voluntarily Terminated,Full+AC0-Time,Part+AC0-Time,Production       ,1961+AC0-03+AC0-11,Specialist,Female,Bachelor's,64,5,33000,Yes
3695,Cason,Neal,2018+AC0-09+AC0-20,2021+AC0-02+AC0-04,Voluntarily Terminated,Contract,Temporary,Production       ,1989+AC0-11+AC0-28,Laborer,Female,Bachelor's,35,6,39600,Yes
3696,Aldo,Dyer,2020+AC0-09+AC0-02,2023+AC0-05+AC0-26,Voluntarily Terminated,Contract,Part+AC0-Time,Production       ,1989+AC0-10+AC0-07,Foreman,Female,High School,35,4,26000,Yes
3697,Sonia,Skinner,2020+AC0-06+AC0-28,,Active,Full+AC0-Time,Part+AC0-Time,Production       ,1992+AC0-12+AC0-26,Technician,Female,Bachelor's,32,5,33000,No
3698,Julien,Banks,2023+AC0-03+AC0-22,2023+AC0-05+AC0-30,Active,Full+AC0-Time,Full+AC0-Time,Production       ,1984+AC0-06+AC0-12,Foreman,Female,PhD,41,2,41400,Yes
3699,Madelyn,Mcdonald,2022+AC0-08+AC0-30,2022+AC0-09+AC0-20,Voluntarily Terminated,Part+AC0-Time,Temporary,Production       ,1977+AC0-01+AC0-31,Engineer,Male,High School,48,2,31000,Yes
3700,Brenden,Nash,2019+AC0-10+AC0-24,,Active,Part+AC0-Time,Temporary,Production       ,1988+AC0-04+AC0-12,Supervisor,Male,High School,37,5,27500,No
3701,Genesis,Coleman,2019+AC0-11+AC0-09,,Active,Part+AC0-Time,Temporary,Production       ,1948+AC0-06+AC0-20,Mechanic,Male,Bachelor's,77,5,33000,No
3702,Justice,Branch,2019+AC0-07+AC0-13,,Active,Part+AC0-Time,Part+AC0-Time,Production       ,1976+AC0-04+AC0-22,Foreman,Male,PhD,49,6,52200,No
3703,Addisyn,Guerrero,2020+AC0-08+AC0-31,2022+AC0-06+AC0-26,Active,Part+AC0-Time,Part+AC0-Time,Production       ,1951+AC0-02+AC0-15,Engineer,Female,High School,74,4,34000,Yes
3704,Addisyn,Aguilar,2019+AC0-01+AC0-25,2021+AC0-10+AC0-26,Active,Full+AC0-Time,Part+AC0-Time,Production       ,1976+AC0-02+AC0-05,Associate,Female,Bachelor's,49,6,34800,Yes
3705,Marcos,Gallagher,2020+AC0-11+AC0-21,2023+AC0-04+AC0-09,Active,Full+AC0-Time,Part+AC0-Time,Production       ,1967+AC0-05+AC0-27,Vp,Female,Master's,58,4,39000,Yes
3706,Mareli,Parker,2019+AC0-09+AC0-23,,Active,Full+AC0-Time,Part+AC0-Time,Production       ,1974+AC0-11+AC0-08,Laborer,Male,Bachelor's,50,5,37800,No
3707,Joshua,Mitchell,2022+AC0-12+AC0-11,,Active,Contract,Temporary,Production       ,1995+AC0-12+AC0-01,Manager,Male,High School,29,2,33000,No
